model,video_path,second,score_raw,score_smoothed,face_detected,num_faces,bbox_area,face_crop_size
i3d,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,40,0.6123514175415039,0.6800652106602987,1,1,74844,503x503
i3d,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,41,0.598463773727417,0.6726372877756754,1,1,72576,503x503
i3d,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,42,0.5982626080513,0.664677099386851,0,1,21632,720x720
i3d,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,43,0.63201904296875,0.6595906654993693,0,1,19926,720x720
i3d,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,44,0.6186898946762085,0.6528873602549236,0,1,20862,720x720
i3d,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,45,0.6239706873893738,0.6479301730791728,0,1,20740,720x720
i3d,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,46,0.6174318194389343,0.6416102449099222,0,1,21336,720x720
i3d,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,47,0.6326083540916443,0.6368248025576274,0,1,19080,720x720
i3d,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,48,0.6148741245269775,0.6306643724441529,0,1,19360,720x720
i3d,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,49,0.6455478668212891,0.628450866540273,0,1,20400,720x720
i3d,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,50,0.6378188133239746,0.6254858136177063,0,1,19926,720x720
i3d,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,51,0.6422131657600403,0.6251960913340251,0,1,18792,720x720
i3d,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,52,0.6266210079193115,0.6241567095120748,0,1,23270,720x720
i3d,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,53,0.6300402283668518,0.6241268356641133,0,1,21590,720x720
i3d,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,54,0.6233497262001038,0.6236175020535787,1,1,44322,503x503
i3d,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,55,0.6296996474266052,0.6247740507125854,1,1,49128,503x503
i3d,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,56,0.6202923059463501,0.6262292861938477,1,1,46814,503x503
i3d,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,57,0.6345934271812439,0.6286513408025106,1,1,47060,503x503
i3d,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,58,0.6225081086158752,0.6280172785123189,1,1,46552,503x503
i3d,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,59,0.6425997018814087,0.6296112656593322,1,1,47872,503x503
i3d,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,60,0.6260009407997131,0.6297466158866882,1,1,51336,503x503
i3d,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,61,0.649445652961731,0.6318808714548747,1,1,47730,503x503
i3d,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,62,0.6396084427833557,0.6323475440343221,1,1,50690,503x503
i3d,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,63,0.6532248854637146,0.6349042614301046,1,1,50274,503x503
i3d,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,64,0.6504388451576233,0.6352303266525269,1,1,50160,503x503
i3d,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,65,0.6601313948631287,0.6367178320884704,1,1,52800,503x503
i3d,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,66,0.6460826396942139,0.6369757970174154,1,1,44800,503x503
i3d,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,67,0.6581395864486694,0.6390770355860392,1,1,48470,503x503
i3d,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,68,0.646988570690155,0.6402069250742595,1,1,41520,503x503
i3d,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,69,0.6714587211608887,0.6434141914049785,1,1,48384,503x503
i3d,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,70,0.6742100715637207,0.6463815530141195,1,1,37800,503x503
i3d,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,71,0.6858361959457397,0.6507511456807454,1,1,39098,503x503
i3d,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,72,0.70261549949646,0.6552859505017599,1,1,39072,503x503
i3d,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,73,0.7038732767105103,0.6607102950414022,1,1,41595,503x503
i3d,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,74,0.694513738155365,0.6641712307929992,1,1,37791,503x503
i3d,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,75,0.6910879611968994,0.6685103654861451,1,1,37668,503x503
i3d,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,76,0.6857779622077942,0.6709325194358826,1,1,38106,503x503
i3d,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,77,0.6894444227218628,0.6742549180984497,1,1,39330,503x503
i3d,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,78,0.6981484293937683,0.67724982102712,1,1,39790,503x503
i3d,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,79,0.7068442702293396,0.6810101826985677,1,1,40368,503x503
i3d,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,80,0.7153323292732239,0.684690244992574,1,1,37856,503x503
i3d,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,81,0.7223671078681946,0.6897758762041728,1,1,39672,503x503
i3d,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,82,0.7233812212944031,0.6941253185272217,1,1,40480,503x503
i3d,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,83,0.7252212166786194,0.6993408282597859,1,1,38420,503x503
i3d,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,84,0.7273809313774109,0.7030689756075541,1,1,39546,503x503
i3d,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,85,0.7283895015716553,0.706680937608083,0,1,21875,720x720
i3d,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,86,0.7278006076812744,0.7094785650571187,0,1,19592,720x720
i3d,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,87,0.7255483865737915,0.7110074241956075,0,1,19032,720x720
i3d,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,88,0.7249454855918884,0.7124122381210327,0,1,17908,720x720
i3d,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,89,0.7220548987388611,0.7142483154932658,0,1,19096,720x720
i3d,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,90,0.7206896543502808,0.7162217617034912,0,1,20790,720x720
i3d,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,91,0.7124053239822388,0.7179969191551209,0,1,17784,720x720
i3d,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,92,0.7108659148216248,0.7194250186284383,0,1,19032,720x720
i3d,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,93,0.7004023194313049,0.7195752779642741,0,1,18876,720x720
i3d,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,94,0.702283501625061,0.7192712267239888,0,1,17284,720x720
i3d,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,95,0.7182914614677429,0.7194685022036235,0,1,18392,720x720
i3d,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,96,0.7191307544708252,0.7192527453104655,0,1,18369,720x720
i3d,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,97,0.7112910747528076,0.7184467355410258,0,1,19750,720x720
i3d,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,98,0.701972246170044,0.7168968041737874,0,1,18683,720x720
i3d,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,99,0.7081060409545898,0.7156118114789327,0,1,18054,720x720
i3d,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,100,0.664356529712677,0.7113429466883342,0,1,21840,720x720
i3d,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,101,0.6889446973800659,0.7087525526682535,0,1,22446,720x720
i3d,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,102,0.6874901652336121,0.7062153379122417,0,1,19723,720x720
i3d,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,103,0.6923730969429016,0.7040438453356425,0,1,19096,720x720
i3d,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,104,0.6940036416053772,0.7021737615267436,0,1,19844,720x720
i3d,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,105,0.6973441243171692,0.7006173928578695,0,1,19886,720x720
i3d,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,106,0.696262776851654,0.6995412230491638,0,1,18150,720x720
i3d,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,107,0.6967912912368774,0.6986029148101807,0,1,17168,720x720
i3d,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,108,0.7040688395500183,0.6988473494847616,1,1,32680,503x503
i3d,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,109,0.6990388631820679,0.6986310402552287,1,1,33966,503x503
i3d,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,110,0.6886010766029358,0.6966516812642415,1,1,33069,503x503
i3d,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,111,0.6866595149040222,0.6944869319597881,1,1,33048,503x503
i3d,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,112,0.6854504346847534,0.6927642226219177,1,1,32400,503x503
i3d,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,113,0.6832959651947021,0.6915191372235616,1,1,33284,503x503
i3d,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,114,0.6860499978065491,0.6900487343470255,1,1,34008,503x503
i3d,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,115,0.6967742443084717,0.6922099153200786,1,2,29580,503x503
i3d,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,116,0.692356526851654,0.6924373706181844,1,1,31311,503x503
i3d,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,117,0.696311354637146,0.6930254499117533,1,1,34958,503x503
i3d,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,118,0.6793823838233948,0.6921594023704529,1,1,32700,503x503
i3d,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,119,0.6733748912811279,0.6907841523488363,1,1,31200,503x503
i3d,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,120,0.646338939666748,0.6873838067054748,1,1,32224,503x503
i3d,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,121,0.6446000933647156,0.6839396278063457,0,2,9430,720x720
i3d,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,122,0.6478688716888428,0.68067813316981,0,2,8775,720x720
i3d,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,123,0.6541512608528137,0.6773502945899963,0,2,9840,720x720
i3d,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,124,0.6740278601646423,0.6756828943888347,0,2,10614,720x720
i3d,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,125,0.6811062097549438,0.6751832365989685,0,3,10824,720x720
i3d,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,126,0.6850380301475525,0.6750751376152039,0,2,10824,720x720
i3d,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,127,0.6834797263145447,0.6749437570571899,0,3,12052,720x720
i3d,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,128,0.6999165415763855,0.6760517954826355,0,3,11440,720x720
i3d,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,129,0.6930133700370789,0.6765160202980042,0,3,11176,720x720
i3d,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,130,0.6958485841751099,0.6764543096224467,0,3,11648,720x720
i3d,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,131,0.6973908543586731,0.676789931456248,0,3,12825,720x720
i3d,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,132,0.7026940584182739,0.6772154450416565,0,3,11659,720x720
i3d,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,133,0.6989935040473938,0.6785228530565898,0,3,11303,720x720
i3d,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,134,0.7013621926307678,0.6803886731465657,1,2,28314,503x503
i3d,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,135,0.696865439414978,0.6837571064631144,1,2,33069,503x503
i3d,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,136,0.7054569721221924,0.6878142317136129,1,1,34286,503x503
i3d,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,137,0.6991097331047058,0.6912302891413371,1,1,29638,503x503
i3d,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,138,0.6894956827163696,0.6935865839322408,1,1,30932,503x503
i3d,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,139,0.6816961765289307,0.6940978050231934,1,1,28762,503x503
i3d,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,140,0.6758072376251221,0.6937445402145386,1,1,33180,503x503
i3d,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,141,0.6594087481498718,0.6920359214146932,1,1,32448,503x503
i3d,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,142,0.6565795540809631,0.6902425765991211,1,1,36800,503x503
i3d,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,143,0.6521233320236206,0.6870563626289368,1,1,30552,503x503
i3d,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,144,0.6568350791931152,0.6846444765726726,1,2,30200,503x503
i3d,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,145,0.642657458782196,0.6810984015464783,1,2,32085,503x503
i3d,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,146,0.6461626887321472,0.6776831905047099,1,2,31570,503x503
i3d,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,147,0.671351969242096,0.6755937178929646,0,9,16940,720x720
i3d,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,148,0.6636266112327576,0.6732359250386556,0,9,18055,720x720
i3d,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,149,0.6825549006462097,0.6719821055730184,0,7,17808,720x720
i3d,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,150,0.6786260604858398,0.6707661469777425,0,9,18096,720x720
i3d,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,151,0.6793203949928284,0.6690237085024516,0,8,19188,720x720
i3d,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,152,0.6611778140068054,0.6664949138959249,0,9,18170,720x720
i3d,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,153,0.6664987206459045,0.6649617830912272,0,9,17741,720x720
i3d,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,154,0.6742473840713501,0.6644651969273885,0,8,16050,720x720
i3d,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,155,0.6752400994300842,0.664427387714386,0,9,16112,720x720
i3d,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,156,0.6681150197982788,0.6650078058242798,0,9,16459,720x720
