model,video_path,second,score_raw,score_smoothed,face_detected,num_faces,bbox_area,face_crop_size
xception_df40,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,10,0.9999929666519165,0.8908869041637941,1,1,48960,503x503
xception_df40,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,11,0.9998797178268433,0.8999696386357149,1,1,52828,503x503
xception_df40,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,12,0.9999480247497559,0.9076602837214103,1,1,52650,503x503
xception_df40,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,13,0.9990262985229492,0.9141864276358059,1,1,52440,503x503
xception_df40,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,14,0.995326042175293,0.9195957352717717,1,1,54450,503x503
xception_df40,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,15,0.9998646974563599,0.9196703602870305,1,1,49728,503x503
xception_df40,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,16,0.9999411106109619,0.9269221713145573,1,2,59534,503x503
xception_df40,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,17,0.999985933303833,0.9269342551628749,1,2,59850,503x503
xception_df40,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,18,0.9996905326843262,0.9269166519244512,1,1,52528,503x503
xception_df40,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,19,0.9999943971633911,0.9864744941393534,1,1,58956,503x503
xception_df40,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,20,0.999575674533844,0.9864482482274374,1,2,56231,503x503
xception_df40,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,21,0.9996079802513123,0.9864225188891093,1,1,51022,503x503
xception_df40,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,22,0.9768415093421936,0.9929408550262451,1,1,57652,503x503
xception_df40,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,23,0.9992892742156982,0.9979295293490092,1,1,60270,503x503
xception_df40,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,24,0.9960422515869141,0.9976670940717062,1,1,59072,503x503
xception_df40,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,25,0.9999716281890869,0.9976656715075175,1,1,58140,503x503
xception_df40,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,26,0.9890881776809692,0.9969462354977926,1,1,57246,503x503
xception_df40,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,27,0.9999222755432129,0.996944518884023,1,1,58581,503x503
xception_df40,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,28,0.9975622892379761,0.9968469182650248,1,1,73738,503x503
xception_df40,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,29,0.9238502383232117,0.992081864674886,1,1,72225,503x503
xception_df40,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,30,0.9999991655349731,0.9920908292134603,1,1,74002,503x503
xception_df40,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,31,0.9996053576469421,0.9920684456825256,1,1,72152,503x503
xception_df40,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,32,0.9991059899330139,0.9920097827911377,1,1,69300,503x503
xception_df40,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,33,0.992566704750061,0.9915348609288533,1,1,71136,503x503
xception_df40,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,34,0.9999328851699829,0.9915307601292928,1,1,73872,503x503
xception_df40,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,35,0.808392345905304,0.9787852048873902,1,1,78255,503x503
xception_df40,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,36,0.9991031885147095,0.9787515521049499,1,1,75306,503x503
xception_df40,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,37,0.9983651041984558,0.9801864584287008,1,1,72094,503x503
xception_df40,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,38,0.9985587000846863,0.9801377534866333,1,1,67452,503x503
xception_df40,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,39,0.9999680519104004,0.980399473508199,1,1,75306,503x503
xception_df40,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,40,0.9398908019065857,0.9763940850893656,1,1,74844,503x503
xception_df40,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,41,0.8853248357772827,0.9694765289624532,1,1,72576,503x503
xception_df40,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,42,0.9400355815887451,0.965484082698822,0,1,21632,720x720
xception_df40,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,43,0.8057454824447632,0.9526962955792745,0,1,19926,720x720
xception_df40,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,44,0.8944190740585327,0.9507342179616293,0,1,20862,720x720
xception_df40,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,45,0.823740541934967,0.9389836430549622,0,1,20740,720x720
xception_df40,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,46,0.7756847739219666,0.9240556041399638,0,1,21336,720x720
xception_df40,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,47,0.8037124276161194,0.9110293666521708,0,1,19080,720x720
xception_df40,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,48,0.8241111040115356,0.8997989932696024,0,1,19360,720x720
xception_df40,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,49,0.7682912349700928,0.8843562165896098,0,1,20400,720x720
xception_df40,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,50,0.7121648788452148,0.8779410521189371,0,1,19926,720x720
xception_df40,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,51,0.7324478030204773,0.8601640264193217,0,1,18792,720x720
xception_df40,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,52,0.9712308049201965,0.8583550731341044,0,1,23270,720x720
xception_df40,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,53,0.7827370166778564,0.8439669609069824,0,1,21590,720x720
xception_df40,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,54,0.9872958064079285,0.843122144540151,1,1,44322,503x503
xception_df40,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,55,0.9973738193511963,0.846954345703125,1,1,49128,503x503
xception_df40,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,56,0.08148748427629471,0.7933651889363925,1,1,46814,503x503
xception_df40,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,57,0.9978942275047302,0.7972224319974581,1,1,47060,503x503
xception_df40,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,58,0.998531699180603,0.8100748464465142,1,1,46552,503x503
xception_df40,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,59,0.9976904392242432,0.8169596041242282,1,1,47872,503x503
xception_df40,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,60,0.9998266100883484,0.8286986753344536,1,1,51336,503x503
xception_df40,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,61,0.9971266388893127,0.8434614663322767,1,1,47730,503x503
xception_df40,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,62,0.9991381168365479,0.8564898456136386,1,1,50690,503x503
xception_df40,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,63,0.6451290249824524,0.8445577070116996,1,1,50274,503x503
xception_df40,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,64,0.9999672174453735,0.8600027725100517,1,1,50160,503x503
xception_df40,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,65,0.9532313942909241,0.8760738735397656,1,1,52800,503x503
xception_df40,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,66,0.9187555909156799,0.8884943927327792,1,1,44800,503x503
xception_df40,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,67,0.9970446228981018,0.8902153139313062,1,1,48470,503x503
xception_df40,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,68,0.9901300072669983,0.9040415133039157,1,1,41520,503x503
xception_df40,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,69,0.998658299446106,0.9047990128397941,1,1,48384,503x503
xception_df40,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,70,0.9999750852584839,0.9049724305669467,1,1,37800,503x503
xception_df40,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,71,0.9999518394470215,0.9662033875783285,1,1,39098,503x503
xception_df40,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,72,0.9999669790267944,0.9663415710131328,1,1,39072,503x503
xception_df40,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,73,0.9999287128448486,0.9664347052574158,1,1,41595,503x503
xception_df40,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,74,0.9989299178123474,0.9665173371632894,1,1,37791,503x503
xception_df40,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,75,0.9999403953552246,0.9665249228477478,1,1,37668,503x503
xception_df40,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,76,0.9999634027481079,0.9667140404383342,1,1,38106,503x503
xception_df40,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,77,0.9997664093971252,0.9667559266090393,1,1,39330,503x503
xception_df40,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,78,0.9997305274009705,0.9903960267702738,1,1,39790,503x503
xception_df40,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,79,0.999398946762085,0.9903581420580546,1,1,40368,503x503
xception_df40,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,80,0.9996401071548462,0.9934520562489827,1,1,37856,503x503
xception_df40,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,81,0.9998353719711304,0.9988573749860128,1,1,39672,503x503
xception_df40,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,82,0.999863862991333,0.9990453243255615,1,1,40480,503x503
xception_df40,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,83,0.9999574422836304,0.9997004866600037,1,1,38420,503x503
xception_df40,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,84,0.9918034076690674,0.9992434938748678,1,1,39546,503x503
xception_df40,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,85,0.9992057681083679,0.99919220606486,0,1,21875,720x720
xception_df40,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,86,0.9994927644729614,0.9991616010665894,0,1,19592,720x720
xception_df40,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,87,0.999168872833252,0.9991083939870199,0,1,19032,720x720
xception_df40,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,88,0.9989357590675354,0.9990421970685323,0,1,17908,720x720
xception_df40,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,89,0.9999061822891235,0.999107281366984,0,1,19096,720x720
xception_df40,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,90,0.9995591044425964,0.9990818619728088,0,1,20790,720x720
xception_df40,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,91,0.9999315738677979,0.9990797400474548,0,1,17784,720x720
xception_df40,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,92,0.9997255206108093,0.9990770141283671,0,1,19032,720x720
xception_df40,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,93,0.9997350573539734,0.999077316125234,0,1,18876,720x720
xception_df40,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,94,0.9996497631072998,0.999094037214915,0,1,17284,720x720
xception_df40,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,95,0.9991119503974915,0.9990588267644246,0,1,18392,720x720
xception_df40,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,96,0.9985582232475281,0.9989736835161845,0,1,18369,720x720
xception_df40,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,97,0.9993294477462769,0.9989380558331807,0,1,19750,720x720
xception_df40,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,98,0.9980633854866028,0.9988117853800456,0,1,18683,720x720
xception_df40,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,99,0.9987322688102722,0.9992737094561259,0,1,18054,720x720
xception_df40,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,100,0.994032084941864,0.9989287972450256,0,1,21840,720x720
xception_df40,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,101,0.995497465133667,0.9986624439557393,0,1,22446,720x720
xception_df40,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,102,0.9983395338058472,0.9986071546872457,0,1,19723,720x720
xception_df40,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,103,0.9971566200256348,0.9984885454177856,0,1,19096,720x720
xception_df40,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,104,0.9979482293128967,0.9983580152193705,0,1,19844,720x720
xception_df40,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,105,0.9997424483299255,0.9983702381451924,0,1,19886,720x720
xception_df40,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,106,0.9975481629371643,0.9982113440831503,0,1,18150,720x720
xception_df40,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,107,0.9995379447937012,0.9981988390286763,0,1,17168,720x720
xception_df40,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,108,0.9999151229858398,0.9982108434041341,1,1,32680,503x503
xception_df40,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,109,0.9999622106552124,0.9982316732406616,1,1,33966,503x503
xception_df40,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,110,0.9998825788497925,0.9982830484708151,1,1,33069,503x503
xception_df40,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,111,0.9998869895935059,0.9983716328938802,1,1,33048,503x503
xception_df40,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,112,0.9999665021896362,0.9984141031901042,1,1,32400,503x503
xception_df40,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,113,0.9985883831977844,0.9984491030375163,1,1,33284,503x503
xception_df40,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,114,0.9989713430404663,0.9984650413195292,1,1,34008,503x503
xception_df40,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,115,0.9977914094924927,0.9987156629562378,1,2,29580,503x503
xception_df40,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,116,0.9999865293502808,0.9990149339040121,1,1,31311,503x503
xception_df40,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,117,0.9991849064826965,0.9990712920824687,1,1,34958,503x503
xception_df40,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,118,0.999752938747406,0.9992443799972535,1,1,32700,503x503
xception_df40,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,119,0.9999309778213501,0.9993765632311503,1,1,31200,503x503
xception_df40,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,120,0.999976396560669,0.9993921597798665,1,1,32224,503x503
xception_df40,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,121,0.0020716951694339514,0.9330270619286846,0,2,9430,720x720
xception_df40,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,122,0.0014145363820716739,0.8664855013679092,0,2,8775,720x720
xception_df40,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,123,0.002829369157552719,0.8000131177793567,0,2,9840,720x720
xception_df40,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,124,0.0004793847620021552,0.733380929386476,0,2,10614,720x720
xception_df40,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,125,0.0015411849599331617,0.6668248364604854,0,3,10824,720x720
xception_df40,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,126,0.017005402594804764,0.6012993973272387,0,2,10824,720x720
xception_df40,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,127,0.004786829464137554,0.5349540858122055,0,3,12052,720x720
xception_df40,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,128,0.006955909077078104,0.46884525420415835,0,3,11440,720x720
xception_df40,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,129,0.015734296292066574,0.40329611775426505,0,3,11176,720x720
xception_df40,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,130,0.005073238164186478,0.33711490633237795,0,3,11648,720x720
xception_df40,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,131,0.00741391209885478,0.2709433985156162,0,3,12825,720x720
xception_df40,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,132,0.011365234851837158,0.20508875374022562,0,3,11659,720x720
xception_df40,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,133,0.008284873329102993,0.13899088271233875,0,3,11303,720x720
xception_df40,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,134,0.9996484518051147,0.13897204764458973,1,2,28314,503x503
xception_df40,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,135,0.9430342316627502,0.1351759033180618,1,2,33069,503x503
xception_df40,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,136,0.9929890632629395,0.20123706119096216,1,1,34286,503x503
xception_df40,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,137,0.9998718500137329,0.26780088209973957,1,1,29638,503x503
xception_df40,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,138,0.9942527413368225,0.3338957735783576,1,1,30932,503x503
xception_df40,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,139,0.9997444748878479,0.40051344625341395,1,1,28762,503x503
xception_df40,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,140,0.9991542100906372,0.46702098126212754,1,1,33180,503x503
xception_df40,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,141,0.9954869151115417,0.5322530820965767,1,1,32448,503x503
xception_df40,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,142,0.15918901562690735,0.5425465611740947,1,1,36800,503x503
xception_df40,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,143,0.9547420144081116,0.6057323015294969,1,1,30552,503x503
xception_df40,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,144,0.9981074333190918,0.6712238439979653,1,2,30200,503x503
xception_df40,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,145,0.9983850717544556,0.7374446329039832,1,2,32085,503x503
xception_df40,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,146,0.9912712574005127,0.8030351225907604,1,2,31570,503x503
xception_df40,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,147,0.13875770568847656,0.8115279539798697,0,9,16940,720x720
xception_df40,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,148,0.13657736778259277,0.8200807869434357,0,9,18055,720x720
xception_df40,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,149,0.18659190833568573,0.7658770173788071,0,7,17808,720x720
xception_df40,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,150,0.24712315201759338,0.7194829454024633,0,9,18096,720x720
