model,video_path,second,score_raw,score_smoothed,face_detected,num_faces,bbox_area,face_crop_size
f3net,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,80,0.9978119134902954,0.975162931283315,1,1,37856,503x503
f3net,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,81,0.9985281229019165,0.9762190461158753,1,1,39672,503x503
f3net,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,82,0.9897345304489136,0.9824264446894327,1,1,40480,503x503
f3net,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,83,0.9904131293296814,0.9939363042513529,1,1,38420,503x503
f3net,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,84,0.9912813305854797,0.9951511065165202,1,1,39546,503x503
f3net,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,85,0.9862144589424133,0.9944638927777608,0,1,21875,720x720
f3net,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,86,0.9967097043991089,0.9946303606033325,0,1,19592,720x720
f3net,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,87,0.9897481203079224,0.9940735856691997,0,1,19032,720x720
f3net,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,88,0.9834044575691223,0.9932833870251974,0,1,17908,720x720
f3net,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,89,0.9752006530761719,0.9922102332115174,0,1,19096,720x720
f3net,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,90,0.9811992645263672,0.9911248922348023,0,1,20790,720x720
f3net,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,91,0.9837245941162109,0.9902552127838135,0,1,17784,720x720
f3net,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,92,0.9865714907646179,0.9895132303237915,0,1,19032,720x720
f3net,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,93,0.9862459897994995,0.9888779997825623,0,1,18876,720x720
f3net,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,94,0.987659752368927,0.9882965008417766,0,1,17284,720x720
f3net,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,95,0.905231773853302,0.9821244915326436,0,1,18392,720x720
f3net,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,96,0.9825456142425537,0.9810589909553528,0,1,18369,720x720
f3net,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,97,0.9835805296897888,0.9806487242380778,0,1,19750,720x720
f3net,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,98,0.9664122462272644,0.9790486653645833,0,1,18683,720x720
f3net,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,99,0.9666282534599304,0.9774051268895467,0,1,18054,720x720
f3net,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,100,0.9060073494911194,0.9720579862594605,0,1,21840,720x720
f3net,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,101,0.9858288764953613,0.971332597732544,0,1,22446,720x720
f3net,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,102,0.97982257604599,0.9706708947817485,0,1,19723,720x720
f3net,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,103,0.986573338508606,0.9708821535110473,0,1,19096,720x720
f3net,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,104,0.9759017825126648,0.9709288954734803,0,1,19844,720x720
f3net,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,105,0.9807763695716858,0.9709007024765015,0,1,19886,720x720
f3net,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,106,0.8097624778747559,0.9593032280604045,0,1,18150,720x720
f3net,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,107,0.9695267081260681,0.9581669092178344,0,1,17168,720x720
f3net,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,108,0.8316085934638977,0.9478577494621276,1,1,32680,503x503
f3net,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,109,0.8367136120796204,0.9377946734428406,1,1,33966,503x503
f3net,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,110,0.7491797208786011,0.9273912032445272,1,1,33069,503x503
f3net,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,111,0.8184294700622559,0.9164501269658406,1,1,33048,503x503
f3net,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,112,0.9066627621650696,0.911322275797526,1,1,32400,503x503
f3net,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,113,0.8693439364433289,0.9048510551452636,1,1,33284,503x503
f3net,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,114,0.00896470621228218,0.8410068186620872,1,1,34008,503x503
f3net,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,115,0.3813542425632477,0.8060299448668957,1,2,29580,503x503
f3net,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,116,0.7141661643981934,0.7879190973937511,1,1,31311,503x503
f3net,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,117,0.01621522754430771,0.723678607493639,1,1,34958,503x503
f3net,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,118,0.6512191295623779,0.7013216602305571,1,1,32700,503x503
f3net,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,119,0.9218538403511047,0.6977184640864531,1,1,31200,503x503
f3net,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,120,0.8750682473182678,0.6906712559362252,1,1,32224,503x503
f3net,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,121,0.0020154169760644436,0.6368214518763124,0,2,9430,720x720
f3net,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,122,0.004085979424417019,0.5724587366295357,0,2,8775,720x720
f3net,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,123,0.0015639658086001873,0.5171224281191826,0,2,9840,720x720
f3net,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,124,0.011198023334145546,0.46208805553615095,0,2,10614,720x720
f3net,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,125,0.0029749691020697355,0.4123410720843822,0,3,10824,720x720
f3net,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,126,0.1454145312309265,0.3674734094956269,0,2,10824,720x720
f3net,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,127,0.000850444077514112,0.3070859216231232,0,3,12052,720x720
f3net,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,128,0.003719730768352747,0.24937764124479145,0,3,11440,720x720
f3net,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,129,0.004719215910881758,0.24909460855803142,0,3,11176,720x720
f3net,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,130,0.007248558569699526,0.2241542296251282,0,3,11648,720x720
f3net,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,131,0.0009610805427655578,0.17660722403476636,0,3,12825,720x720
f3net,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,132,0.001945727039128542,0.17565592400108773,0,3,11659,720x720
f3net,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,133,0.00116700807120651,0.1323191159016763,0,3,11303,720x720
f3net,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,134,0.9460465312004089,0.1339319619582966,1,2,28314,503x503
f3net,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,135,0.29527589678764343,0.09527913858958831,1,2,33069,503x503
f3net,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,136,0.8473466634750366,0.1516345550228531,1,1,34286,503x503
f3net,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,137,0.9808425903320312,0.21675166241669405,1,1,29638,503x503
f3net,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,138,0.961384117603302,0.28073967253634086,1,1,30932,503x503
f3net,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,139,0.918727457523346,0.34124163481562086,1,1,28762,503x503
f3net,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,140,0.3670641779899597,0.3655142487414802,1,1,33180,503x503
f3net,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,141,0.8712142109870911,0.41390089405855784,1,1,32448,503x503
f3net,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,142,0.14120876789093018,0.4232581156461189,1,1,36800,503x503
f3net,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,143,0.2330220639705658,0.4385449378595998,1,1,30552,503x503
f3net,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,144,0.551108717918396,0.4749709046601007,1,2,30200,503x503
f3net,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,145,0.1450044810771942,0.48415463282726706,1,2,32085,503x503
f3net,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,146,0.3936987519264221,0.5103371442528442,1,2,31570,503x503
f3net,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,147,0.40546560287475586,0.5372384693085527,0,9,16940,720x720
f3net,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,148,0.4661790430545807,0.5682392716407776,0,9,18055,720x720
f3net,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,149,0.4753716289997101,0.5368609448273977,0,7,17808,720x720
f3net,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,150,0.6128263473510742,0.5580309748649597,0,9,18096,720x720
f3net,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,151,0.5810664296150208,0.540278959274292,0,8,19188,720x720
f3net,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,152,0.5745216012001038,0.5131908933321635,0,9,18170,720x720
f3net,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,153,0.5374117493629456,0.4849260687828064,0,9,17741,720x720
