model,video_path,second,score_raw,score_smoothed,face_detected,num_faces,bbox_area,face_crop_size
efficientnet_b4,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,44,0.8239531517028809,0.640517669916153,0,1,20862,720x720
efficientnet_b4,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,45,0.6349100470542908,0.6228586216767629,0,1,20740,720x720
efficientnet_b4,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,46,0.9561411738395691,0.6520551900068919,0,1,21336,720x720
efficientnet_b4,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,47,0.7620477676391602,0.6735457360744477,0,1,19080,720x720
efficientnet_b4,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,48,0.8562017679214478,0.6805030524730682,0,1,19360,720x720
efficientnet_b4,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,49,0.3996107280254364,0.6793744564056396,0,1,20400,720x720
efficientnet_b4,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,50,0.6775606870651245,0.6845735311508179,0,1,19926,720x720
efficientnet_b4,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,51,0.9413920640945435,0.7298416952292125,0,1,18792,720x720
efficientnet_b4,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,52,0.5833015441894531,0.7278690874576569,0,1,23270,720x720
efficientnet_b4,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,53,0.4280985891819,0.7143326123555501,0,1,21590,720x720
efficientnet_b4,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,54,0.6170660257339478,0.6979192018508911,1,1,44322,503x503
efficientnet_b4,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,55,0.9417760968208313,0.7385916948318482,1,1,49128,503x503
efficientnet_b4,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,56,0.753484845161438,0.740248958269755,1,1,46814,503x503
efficientnet_b4,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,57,0.48622167110443115,0.7213030497233073,1,1,47060,503x503
efficientnet_b4,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,58,0.9610114097595215,0.7215185046195984,1,1,46552,503x503
efficientnet_b4,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,59,0.8858951926231384,0.7256479740142823,1,1,47872,503x503
efficientnet_b4,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,60,0.7484827041625977,0.7332194844881693,1,1,51336,503x503
efficientnet_b4,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,61,0.8171751499176025,0.7239550828933716,1,1,47730,503x503
efficientnet_b4,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,62,0.9037520885467529,0.7334020376205445,1,1,50690,503x503
efficientnet_b4,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,63,0.6456352472305298,0.7193642695744832,1,1,50274,503x503
efficientnet_b4,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,64,0.9604101181030273,0.7567508955796559,1,1,50160,503x503
efficientnet_b4,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,65,0.9738683700561523,0.7765047411123912,1,1,52800,503x503
efficientnet_b4,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,66,0.8138474225997925,0.7680017650127411,1,1,44800,503x503
efficientnet_b4,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,67,0.5365650057792664,0.7648859957853953,1,1,48470,503x503
efficientnet_b4,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,68,0.3459787666797638,0.7594113409519195,1,1,41520,503x503
efficientnet_b4,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,69,0.43268632888793945,0.7471193611621857,1,1,48384,503x503
efficientnet_b4,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,70,0.994189977645874,0.7506136198838552,1,1,37800,503x503
efficientnet_b4,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,71,0.9972654581069946,0.7668656607468923,1,1,39098,503x503
efficientnet_b4,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,72,0.9971686005592346,0.8009287893772126,1,1,39072,503x503
efficientnet_b4,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,73,0.9870578646659851,0.8026652197043102,1,1,41595,503x503
efficientnet_b4,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,74,0.940445065498352,0.8063018778959911,1,1,37791,503x503
efficientnet_b4,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,75,0.9792934656143188,0.8216892619927724,1,1,37668,503x503
efficientnet_b4,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,76,0.9823091626167297,0.8326981961727142,1,1,38106,503x503
efficientnet_b4,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,77,0.9971268773078918,0.8389231820901235,1,1,39330,503x503
efficientnet_b4,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,78,0.9939928650856018,0.8621470232804617,1,1,39790,503x503
efficientnet_b4,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,79,0.9946731925010681,0.864431228240331,1,1,40368,503x503
efficientnet_b4,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,80,0.9941964149475098,0.8657864312330882,1,1,37856,503x503
efficientnet_b4,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,81,0.9953731894493103,0.877888149023056,1,1,39672,503x503
efficientnet_b4,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,82,0.9313095808029175,0.9042044540246328,1,1,40480,503x503
efficientnet_b4,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,83,0.9581927061080933,0.945018716653188,1,1,38420,503x503
efficientnet_b4,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,84,0.8884904384613037,0.9754056572914124,1,1,39546,503x503
efficientnet_b4,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,85,0.9919458031654358,0.9752560456593832,0,1,21875,720x720
efficientnet_b4,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,86,0.9453878402709961,0.9717975378036499,0,1,19592,720x720
efficientnet_b4,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,87,0.9947360157966614,0.971635365486145,0,1,19032,720x720
efficientnet_b4,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,88,0.967452883720398,0.9703283667564392,0,1,17908,720x720
efficientnet_b4,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,89,0.9878446459770203,0.9734883387883504,0,1,19096,720x720
efficientnet_b4,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,90,0.9973000884056091,0.9746887803077697,0,1,20790,720x720
efficientnet_b4,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,91,0.9933854937553406,0.9754272023836772,0,1,17784,720x720
efficientnet_b4,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,92,0.9870427846908569,0.9747549295425415,0,1,19032,720x720
efficientnet_b4,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,93,0.9987385869026184,0.9750713109970093,0,1,18876,720x720
efficientnet_b4,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,94,0.9888315200805664,0.9746818661689758,0,1,17284,720x720
efficientnet_b4,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,95,0.976732075214386,0.9735175768534342,0,1,18392,720x720
efficientnet_b4,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,96,0.9627622365951538,0.9713435133298238,0,1,18369,720x720
efficientnet_b4,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,97,0.9645553827285767,0.9735599001248677,0,1,19750,720x720
efficientnet_b4,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,98,0.9844964742660522,0.9753134846687317,0,1,18683,720x720
efficientnet_b4,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,99,0.9947099685668945,0.9823947866757711,0,1,18054,720x720
efficientnet_b4,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,100,0.964637041091919,0.9805742025375366,0,1,21840,720x720
efficientnet_b4,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,101,0.9650174379348755,0.9818828423817952,0,1,22446,720x720
efficientnet_b4,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,102,0.976345956325531,0.9806568384170532,0,1,19723,720x720
efficientnet_b4,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,103,0.9900097250938416,0.9821606278419495,0,1,19096,720x720
efficientnet_b4,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,104,0.9791770577430725,0.981582788626353,0,1,19844,720x720
efficientnet_b4,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,105,0.9667568206787109,0.9795465707778931,0,1,19886,720x720
efficientnet_b4,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,106,0.9941133856773376,0.9795950969060262,0,1,18150,720x720
efficientnet_b4,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,107,0.9839295148849487,0.9793875455856323,0,1,17168,720x720
efficientnet_b4,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,108,0.9717195630073547,0.977586277325948,1,1,32680,503x503
efficientnet_b4,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,109,0.9412615895271301,0.9744149486223856,1,1,33966,503x503
efficientnet_b4,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,110,0.9820277690887451,0.9747679948806762,1,1,33069,503x503
efficientnet_b4,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,111,0.9438132047653198,0.9735047260920207,1,1,33048,503x503
efficientnet_b4,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,112,0.9840794205665588,0.9748063286145529,1,1,32400,503x503
efficientnet_b4,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,113,0.9840880632400513,0.9747791012128194,1,1,33284,503x503
efficientnet_b4,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,114,0.8872313499450684,0.9676138599713643,1,1,34008,503x503
efficientnet_b4,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,115,0.9701356887817383,0.967980436484019,1,2,29580,503x503
efficientnet_b4,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,116,0.9606252312660217,0.9676876227060954,1,1,31311,503x503
efficientnet_b4,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,117,0.9740789532661438,0.9675364891688029,1,1,34958,503x503
efficientnet_b4,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,118,0.9370557069778442,0.964006221294403,1,1,32700,503x503
efficientnet_b4,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,119,0.9490388035774231,0.9619970043500264,1,1,31200,503x503
efficientnet_b4,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,120,0.9608296751976013,0.9616018613179524,1,1,32224,503x503
efficientnet_b4,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,121,0.016317198053002357,0.8964154488096635,0,2,9430,720x720
efficientnet_b4,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,122,0.021803606301546097,0.83227372157077,0,2,8775,720x720
efficientnet_b4,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,123,0.023134667426347733,0.7690347285320361,0,2,9840,720x720
efficientnet_b4,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,124,0.011572365649044514,0.7070554469401638,0,2,10614,720x720
efficientnet_b4,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,125,0.037905171513557434,0.6441139404351512,0,3,10824,720x720
efficientnet_b4,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,126,0.052633821964263916,0.5847019815817476,0,2,10824,720x720
efficientnet_b4,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,127,0.011730970814824104,0.5198787515982985,0,3,12052,720x720
efficientnet_b4,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,128,0.01748676970601082,0.45543866536269584,0,3,11440,720x720
efficientnet_b4,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,129,0.01159858051687479,0.3970631474008163,0,3,11176,720x720
efficientnet_b4,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,130,0.022050809115171432,0.3338574887563785,0,3,11648,720x720
efficientnet_b4,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,131,0.02038186602294445,0.27117459774017333,0,3,12825,720x720
efficientnet_b4,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,132,0.03624173253774643,0.20865211635828018,0,3,11659,720x720
efficientnet_b4,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,133,0.011952750384807587,0.1469785859187444,0,3,11303,720x720
efficientnet_b4,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,134,0.7567210793495178,0.13415740430355072,1,2,28314,503x503
efficientnet_b4,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,135,0.06504609435796738,0.07443849891424179,1,2,33069,503x503
efficientnet_b4,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,136,0.19465360045433044,0.08632759240766366,1,1,34286,503x503
efficientnet_b4,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,137,0.13827180862426758,0.09409213922917843,1,1,29638,503x503
efficientnet_b4,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,138,0.08608177304267883,0.09828861293693383,1,1,30932,503x503
efficientnet_b4,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,139,0.21078859269618988,0.11156969474007686,1,1,28762,503x503
efficientnet_b4,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,140,0.04121508449316025,0.11179035560538371,1,1,33180,503x503
efficientnet_b4,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,141,0.2759319543838501,0.12667689776668947,1,1,32448,503x503
efficientnet_b4,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,142,0.019229212775826454,0.12717678056408963,1,1,36800,503x503
efficientnet_b4,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,143,0.151326522231102,0.13609943073242903,1,1,30552,503x503
efficientnet_b4,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,144,0.02636520005762577,0.13708387203514577,1,2,30200,503x503
efficientnet_b4,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,145,0.02231023646891117,0.13710116719206175,1,2,32085,503x503
